,Price(last excuted),Buy executed,Buy Wt Price,Sell executed,Sell Wt Price,Total executed,Total Wt Price,Strength,Open,High,Low
09:00:06,11.111111111111114,-7.013670219450564,10.699713256818583,-8.265322020600935,9.629629629629633,-6.762108758369183,10.461711318360173,3.496113074204947,9.629629629629633,11.111111111111114,9.629629629629633
09:00:07,10.370370370370367,-7.237976767381587,12.067815348867711,0,9.629629629629633,-7.237976767381587,12.067815348867711,0,9.629629629629633,14.074074074074076,9.629629629629633
09:00:08,11.481481481481495,-8.421831192087486,10.873584328129795,-9.932958172278024,10.23997780552088,-8.222438548146894,10.759046114496357,4.531835205992509,9.629629629629633,14.074074074074076,9.629629629629633
09:00:09,11.481481481481495,-8.30276339898174,11.263552620852678,-6.628832821193638,9.090608010679532,-6.456975323740302,9.433717777091275,0.18750859815655524,9.629629629629633,14.074074074074076,8.148148148148152
09:00:10,11.481481481481495,-9.932958172278024,11.481481481481495,-12.524474557124282,11.111111111111114,-9.860724614918652,11.45567169957414,13.35,9.629629629629633,14.074074074074076,8.148148148148152
09:00:11,11.111111111111114,-9.299616660578534,10.898313820779038,-7.75676044195091,10.340935921046409,-7.563029507218798,10.439101566552552,0.21376965575860604,9.629629629629633,14.074074074074076,8.148148148148152
09:00:12,12.222222222222229,-7.544642172183071,11.242631424824623,-10.571446940300104,10.33096926713948,-7.497309961076816,11.200485731633265,20.631205673758867,9.629629629629633,14.074074074074076,8.148148148148152
09:00:13,11.111111111111114,-8.303497343968814,11.111111111111114,-10.915036644690181,10.740740740740733,-8.232646190368548,11.085777980442828,13.62,9.629629629629633,14.074074074074076,8.148148148148152
09:00:14,11.111111111111114,-7.950795038227561,11.084929098345,-8.427633114703594,10.289707829192452,-7.467910331139627,10.780360111783224,1.6109725685785536,9.629629629629633,14.074074074074076,8.148148148148152
09:00:15,10.370370370370367,-11.54991491712615,10.41229909154437,-8.204988440925298,9.70330943052167,-8.170333125939935,9.727458821289162,0.03526280771789754,9.629629629629633,14.074074074074076,8.148148148148152
09:00:16,9.629629629629633,-8.7737947021049,10.910040475257858,-11.425862268456171,9.629629629629633,-8.705663933418315,10.825710452494206,14.183333333333334,9.629629629629633,14.074074074074076,8.148148148148152
09:00:17,9.259259259259252,-9.477573996995892,10.144277293920993,-8.740284923206021,9.382996632996637,-8.349318352165767,9.629344948330342,0.4784090909090909,9.629629629629633,14.074074074074076,8.148148148148152
09:00:18,9.629629629629633,-7.423998559028236,10.027760850429956,-6.957084707373635,8.352612402278112,-6.470387385537192,8.998125752851593,0.6269340974212034,9.629629629629633,14.074074074074076,8.148148148148152
09:00:19,8.148148148148152,-8.621492296348285,9.266360204806219,-7.816296621061961,8.2909838119581,-7.446803861691867,8.59229241710537,0.447000451059991,9.629629629629633,14.074074074074076,7.7777777777777715
09:00:20,9.629629629629633,-7.584261727324572,9.743548985322946,-9.105109871506677,9.368976177486815,-7.386619413017306,9.67637434910695,4.576104746317513,9.629629629629633,14.074074074074076,7.7777777777777715
09:00:21,10.740740740740733,-8.324269604202703,10.078571825198509,-10.144928422994107,9.259259259259252,-8.174196620764981,9.964396654719238,6.175925925925926,9.629629629629633,14.074074074074076,7.7777777777777715
09:00:22,8.518518518518519,-10.018948620133546,10.57142857142857,-8.860912910994635,9.282051282051285,-8.587758939105765,9.590243902439013,0.3141025641025641,9.629629629629633,14.074074074074076,7.7777777777777715
