,Price(last excuted),Buy executed,Buy Wt Price,Sell executed,Sell Wt Price,Total executed,Total Wt Price,Strength,Open,High,Low
09:00:06,-5.413105413105413,-9.277983565223108,-4.9070471249459615,-8.219734016410474,-5.413105413105413,-7.921807501354309,-5.282722475704929,0.34706279540850776,-5.413105413105413,-4.843304843304836,-5.413105413105413
09:00:07,-4.558404558404561,-10.056375025652663,-4.782944613453083,0,-5.413105413105413,-10.056375025652663,-4.782944613453083,0,-5.413105413105413,-4.558404558404561,-5.413105413105413
09:00:08,-4.558404558404561,-10.047936157006799,-4.558404558404561,-12.524474557124282,-4.843304843304836,-9.967247245756655,-4.580489851807684,11.9,-5.413105413105413,-4.558404558404561,-5.413105413105413
09:00:09,-5.128205128205138,0,-4.558404558404561,-10.064885715320571,-5.044196069837099,-10.064885715320571,-5.044196069837099,0,-5.413105413105413,-4.558404558404561,-5.413105413105413
09:00:10,-4.558404558404561,-9.393337646564088,-4.558404558404561,0,-5.044196069837099,-9.393337646564088,-4.558404558404561,0,-5.413105413105413,-4.558404558404561,-5.413105413105413
09:00:11,-4.558404558404561,-13.122311557879902,-4.558404558404561,0,-5.044196069837099,-13.122311557879902,-4.558404558404561,0,-5.413105413105413,-4.558404558404561,-5.413105413105413
09:00:12,-4.558404558404561,-12.524474557124282,-4.558404558404561,0,-5.044196069837099,-12.524474557124282,-4.558404558404561,0,-5.413105413105413,-4.558404558404561,-5.413105413105413
09:00:13,-4.2735042735042725,-9.963378768978735,-4.4979044979045,-8.455447802886471,-4.968709669564376,-8.255476652748406,-4.883378291355882,0.22136752136752136,-5.413105413105413,-4.2735042735042725,-5.413105413105413
09:00:14,-5.128205128205138,-14.827059650118327,-4.2735042735042725,-10.202086836834056,-4.93408189486621,-10.192330661888692,-4.92766851990153,0.00980392156862745,-5.413105413105413,-4.2735042735042725,-5.413105413105413
09:00:15,-4.558404558404561,-12.881149501063014,-4.2735042735042725,-11.243540711662218,-4.558404558404561,-11.065859534424765,-4.512025442257993,0.19444444444444445,-5.413105413105413,-4.2735042735042725,-5.413105413105413
