,Price(last excuted),Buy executed,Buy Wt Price,Sell executed,Sell Wt Price,Total executed,Total Wt Price,Strength,Open,High,Low
09:00:17,-1.2944983818770197,-8.54808385670415,-1.3943208974443309,-7.79856683827984,-1.6181229773462746,-7.411540855971773,-1.5462989481399774,0.4725947521865889,-1.6181229773462746,-1.2944983818770197,-1.6181229773462746
09:00:18,-1.2944983818770197,-7.7209041752890935,-1.2944983818770197,-8.694654862836476,-1.496763754045304,-7.400514951792182,-1.3499461048133128,2.6478571428571427,-1.6181229773462746,-1.2944983818770197,-1.6181229773462746
09:00:19,-1.6181229773462746,0,-1.2944983818770197,-10.393704933960263,-1.6181229773462746,-10.393704933960263,-1.6181229773462746,0,-1.6181229773462746,-1.2944983818770197,-1.6181229773462746
09:00:20,-1.6181229773462746,0,-1.2944983818770197,-10.889026371190289,-1.6181229773462746,-10.889026371190289,-1.6181229773462746,0,-1.6181229773462746,-1.2944983818770197,-1.6181229773462746
09:00:21,-1.4563106796116472,-9.283442028072178,-1.2944983818770197,-7.85339560633698,-1.7402670924517878,-7.63885066666025,-1.6541929651862262,0.23929781336618416,-1.6181229773462746,-1.2944983818770197,-1.779935275080902
09:00:22,-1.2944983818770197,-8.345004533834707,-1.2944983818770197,0,-1.7402670924517878,-8.345004533834707,-1.2944983818770197,0,-1.6181229773462746,-1.2944983818770197,-1.779935275080902
09:00:23,-1.4563106796116472,-8.518303473029025,-0.8220452299284915,-12.110240981950732,-1.4563106796116472,-8.491131098391918,-0.8390476837078751,36.30434782608695,-1.6181229773462746,-0.6472491909385099,-1.779935275080902
09:00:24,-0.9708737864077648,-12.894359940716402,-0.7088919710278958,-9.46499168208755,-1.2944983818770197,-9.433098318311597,-1.2761161178593454,0.032407407407407406,-1.6181229773462746,-0.6472491909385099,-1.779935275080902
09:00:25,-0.6472491909385099,-9.87975918285803,-0.8196473399268029,-13.85944083675999,-1.1326860841423922,-9.861240135090792,-0.825391170095898,53.5,-1.6181229773462746,-0.6472491909385099,-1.779935275080902
09:00:26,-0.6472491909385099,-10.351633720039576,-0.6472491909385099,-13.992972229384513,-0.9708737864077648,-10.325754272051755,-0.6555169725745884,38.142857142857146,-1.6181229773462746,-0.6472491909385099,-1.779935275080902
09:00:27,-1.1326860841423922,0,-0.6472491909385099,-10.596548126475014,-1.0328115080286722,-10.596548126475014,-1.0328115080286722,0,-1.6181229773462746,-0.6472491909385099,-1.779935275080902
09:00:28,-0.6472491909385099,-11.532163131175572,-0.6472491909385099,-9.275749682449023,-1.1878634576994074,-9.176152871507947,-1.1366144751856666,0.10472541507024266,-1.6181229773462746,-0.6472491909385099,-1.779935275080902
09:00:29,-0.4854368932038824,-8.413242403398291,-0.6646952607751331,-8.862228562995876,-0.8872343217003333,-7.919598585523032,-0.7513968889868607,1.566722972972973,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:30,-0.6472491909385099,0,-0.6646952607751331,-12.088734776729767,-0.6472491909385099,-12.088734776729767,-0.6472491909385099,0,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:31,-0.9708737864077648,-13.85944083675999,-0.6472491909385099,-11.987638659858398,-0.9708737864077648,-11.844537816217725,-0.9277238403451946,0.15384615384615385,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:32,-1.1326860841423922,-9.868144650437335,-0.6472491909385099,-8.825740269732739,-1.0861716369923045,-8.52370726882653,-0.971750553824748,0.3526058631921824,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:33,-0.6472491909385099,-12.943150104885834,-0.679611650485441,0,-1.0861716369923045,-12.943150104885834,-0.679611650485441,0,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:34,-1.2944983818770197,-13.85944083675999,-0.9708737864077648,-9.872774288336078,-1.140194775452585,-9.854382965364655,-1.137109199342433,0.018561484918793503,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:35,-1.2944983818770197,-12.680785840418343,-1.1326860841423922,-10.235099903783626,-1.2944983818770197,-10.151984997073118,-1.2815931065975832,0.08666666666666667,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:36,-1.2944983818770197,-12.943150104885834,-0.9708737864077648,-8.186977045361216,-1.2944983818770197,-8.178415349226405,-1.2917394339190622,0.008598452278589854,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:37,-1.4563106796116472,-11.333712192451735,-0.9708737864077648,-9.166946822600224,-1.3020978139584827,-9.058498296253822,-1.2680562900581123,0.1145475372279496,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:38,-1.4563106796116472,-14.329444466005725,-0.9708737864077648,-10.389806293544606,-1.4563106796116472,-10.370537874678728,-1.4470466167642542,0.019455252918287938,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:39,-1.2944983818770197,-9.011324472161508,-0.9708737864077648,-10.393704933960263,-1.2944983818770197,-8.78739691453509,-1.0358016049345196,3.984375,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:40,-1.6181229773462746,0,-0.9708737864077648,-8.316218427116231,-1.420844970519127,-8.316218427116231,-1.420844970519127,0,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:41,-1.779935275080902,0,-0.9708737864077648,-7.4940448492157286,-1.6752495722463578,-7.4940448492157286,-1.6752495722463578,0,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:42,-1.779935275080902,0,-0.9708737864077648,-8.374643903269336,-1.779935275080902,-8.374643903269336,-1.779935275080902,0,-1.6181229773462746,-0.4854368932038824,-1.779935275080902
09:00:43,-1.9417475728155296,-13.85944083675999,-1.2944983818770197,-6.871489015783576,-1.9493266905912918,-6.870566506493061,-1.9487228839442565,0.0009229349330872173,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:44,-1.9417475728155296,-8.463543141873089,-1.9417475728155296,-13.63629728544578,-2.1035598705501712,-8.457890215570302,-1.9426597052717653,176.4,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:45,-1.779935275080902,-13.166293656200045,-1.779935275080902,0,-2.1035598705501712,-13.166293656200045,-1.779935275080902,0,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:46,-1.779935275080902,-10.606163585174457,-1.779935275080902,-9.10262310116276,-2.0861793874422574,-8.90185476375355,-2.0304741754397924,0.22234156820622986,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:47,-1.779935275080902,-9.397852379249922,-1.787640622592079,-12.894359940716402,-2.0958545230389802,-9.367999416100242,-1.7967057373111004,33.0,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:48,-1.9417475728155296,-15.938882378439827,-1.779935275080902,-9.5221500959275,-2.0612560018613664,-9.520517442503614,-2.060797077347871,0.0016339869281045752,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:49,-2.1035598705501712,0,-1.779935275080902,-8.142002035656303,-2.0601971010791402,-8.142002035656303,-2.0601971010791402,0,-1.6181229773462746,-0.4854368932038824,-2.1035598705501712
09:00:50,-2.2653721682847845,-13.992972229384513,-1.779935275080902,-7.386901361537925,-2.162977521311902,-7.385550140407715,-2.1624602960565795,0.0013521344407958276,-1.6181229773462746,-0.4854368932038824,-2.2653721682847845
09:00:51,-2.427184466019412,-11.284922028282303,-1.779935275080902,-8.193014148647558,-2.3063151588448108,-8.148599997736342,-2.283448014535665,0.04541522491349481,-1.6181229773462746,-0.4854368932038824,-2.427184466019412
09:00:52,-2.427184466019412,-12.894359940716402,-1.779935275080902,-9.181949989192272,-2.396139083314509,-9.157824752503647,-2.3814509108140527,0.02441860465116279,-1.6181229773462746,-0.4854368932038824,-2.427184466019412
09:00:53,-2.427184466019412,0,-1.779935275080902,-11.313909565155555,-2.427184466019412,-11.313909565155555,-2.427184466019412,0,-1.6181229773462746,-0.4854368932038824,-2.427184466019412
09:00:54,-2.427184466019412,0,-1.779935275080902,-7.924216007974884,-2.427184466019412,-7.924216007974884,-2.427184466019412,0,-1.6181229773462746,-0.4854368932038824,-2.427184466019412
09:00:55,-2.427184466019412,0,-1.779935275080902,-8.628332219905403,-2.427184466019412,-8.628332219905403,-2.427184466019412,0,-1.6181229773462746,-0.4854368932038824,-2.427184466019412
